body,title
"Luego de 15 días de operaciones articuladas entre la Fuerza Pública y la Fiscalía en la región de  la operación 'Escudo' permitió la captura de 206 personas que estarían vinculadas a bandas criminales, economías ilícitas y crímenes contra líderes sociales, según informaron este miércoles la Fiscalía, el Ministerio de Defensa y el Ministerio del Interior. Durante estos días se realizaron 113 operaciones y 126 allanamientos que llevaron a la detención de 120 personas, con órdenes judiciales, y 86 en flagrancia, indicó el ministro de Defensa, Guillermo Botero.  ",Más de 200 capturados por vínculos con bandas y corrupción en Nariño
